OA11CD,English,French,Portuguese,Spanish,Italian,German,Polish,Romanian,Lithuanian,Bulgarian,Albanian,Russian,Turkish,Arabic,Persian/Farsi,Urdu,Bengali (with Sylheti and Chatgaya),Tamil,Cantonese Chinese,Vietnamese,Somali,Akan,Yoruba,Other Languages
E00016405,60.738255033557046,2.0134228187919465,2.348993288590604,4.3624161073825505,3.6912751677852347,0.33557046979865773,3.0201342281879193,0.33557046979865773,0.6711409395973155,2.0134228187919465,0.33557046979865773,1.342281879194631,1.6778523489932886,2.348993288590604,0.0,0.0,0.6711409395973155,0.0,1.342281879194631,1.0067114093959733,0.6711409395973155,0.0,0.0,11.073825503355703
E00016408,71.32867132867133,4.195804195804196,4.195804195804196,2.097902097902098,0.0,0.0,4.195804195804196,0.0,0.6993006993006993,0.0,0.0,0.0,0.0,0.6993006993006993,0.0,0.0,4.195804195804196,0.0,0.6993006993006993,0.6993006993006993,0.0,0.0,0.0,6.9930069930069925
E00016410,71.11801242236025,1.8633540372670807,3.4161490683229814,1.2422360248447204,3.4161490683229814,0.6211180124223602,1.8633540372670807,0.9316770186335404,0.0,1.2422360248447204,0.0,1.8633540372670807,1.5527950310559007,0.0,0.0,0.0,0.9316770186335404,0.0,0.9316770186335404,1.2422360248447204,0.0,0.0,0.0,7.763975155279502
E00016438,49.78540772532189,3.8626609442060085,9.012875536480687,3.8626609442060085,0.8583690987124464,0.4291845493562232,5.579399141630901,0.0,0.8583690987124464,1.2875536480686696,0.0,5.150214592274678,0.4291845493562232,0.4291845493562232,0.0,0.4291845493562232,0.4291845493562232,1.2875536480686696,1.7167381974248928,2.575107296137339,0.4291845493562232,0.0,0.0,11.587982832618025
E00016398,84.33734939759036,1.2048192771084338,0.40160642570281124,0.8032128514056225,0.8032128514056225,0.0,0.40160642570281124,0.0,0.8032128514056225,0.0,0.0,1.2048192771084338,1.2048192771084338,0.0,0.0,0.0,0.0,0.40160642570281124,0.0,2.0080321285140563,1.606425702811245,1.2048192771084338,0.0,3.6144578313253013
E00016431,80.68669527896996,2.575107296137339,1.7167381974248928,4.291845493562231,0.4291845493562232,0.4291845493562232,2.1459227467811157,0.0,0.4291845493562232,0.0,0.0,1.2875536480686696,0.8583690987124464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4291845493562232,0.0,0.0,4.721030042918455
E00016432,75.44378698224853,1.7751479289940828,0.8875739644970414,1.4792899408284024,1.4792899408284024,0.8875739644970414,1.4792899408284024,0.0,0.0,0.0,0.591715976331361,1.183431952662722,2.0710059171597632,0.8875739644970414,0.0,0.0,0.0,0.591715976331361,0.2958579881656805,2.662721893491124,0.591715976331361,0.0,0.2958579881656805,7.396449704142013
E00016434,74.23469387755102,2.0408163265306123,1.530612244897959,1.7857142857142858,0.5102040816326531,0.0,0.5102040816326531,0.0,0.7653061224489796,0.0,1.2755102040816326,0.0,1.2755102040816326,0.0,0.0,0.25510204081632654,1.530612244897959,0.25510204081632654,1.7857142857142858,1.7857142857142858,1.530612244897959,1.530612244897959,0.5102040816326531,6.887755102040817
E00173943,79.93827160493827,0.9259259259259259,0.0,2.1604938271604937,0.30864197530864196,0.6172839506172839,0.9259259259259259,0.0,1.2345679012345678,0.0,0.30864197530864196,1.8518518518518519,0.30864197530864196,0.0,0.30864197530864196,0.0,0.0,0.0,0.0,0.30864197530864196,0.9259259259259259,0.6172839506172839,0.0,9.259259259259258
E00173946,63.75,3.125,3.125,1.25,0.9375,1.875,3.4375,1.25,0.0,0.625,0.0,1.25,0.9375,0.9375,1.875,0.0,0.0,0.0,0.0,0.3125,0.0,0.3125,0.0,15.0
E00016397,67.31182795698925,1.935483870967742,1.935483870967742,2.150537634408602,0.43010752688172044,2.150537634408602,3.225806451612903,0.8602150537634409,0.21505376344086022,0.21505376344086022,0.43010752688172044,0.8602150537634409,0.0,0.43010752688172044,0.21505376344086022,0.0,0.21505376344086022,0.0,1.5053763440860215,0.6451612903225806,2.795698924731183,0.43010752688172044,0.6451612903225806,11.397849462365592
E00016433,78.57142857142857,4.081632653061225,0.6802721088435374,1.0204081632653061,2.7210884353741496,0.0,2.0408163265306123,0.6802721088435374,0.3401360544217687,0.0,0.6802721088435374,1.3605442176870748,0.0,0.0,0.0,0.0,0.0,0.6802721088435374,0.0,0.0,0.6802721088435374,0.0,1.0204081632653061,5.442176870748299
E00016436,74.61139896373057,6.7357512953367875,0.5181347150259067,4.66321243523316,0.5181347150259067,0.0,1.0362694300518134,0.0,4.1450777202072535,0.0,1.0362694300518134,0.0,0.5181347150259067,0.0,0.0,0.0,0.0,0.0,0.5181347150259067,0.0,0.5181347150259067,0.0,0.5181347150259067,4.66321243523316
E00016440,75.87301587301587,4.444444444444445,1.2698412698412698,0.6349206349206349,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.6349206349206349,0.0,0.0,0.6349206349206349,0.0,0.0,0.0,2.857142857142857,0.6349206349206349,1.2698412698412698,1.9047619047619047,0.9523809523809523,3.492063492063492,4.444444444444445
E00016441,79.09738717339667,1.66270783847981,1.9002375296912113,0.9501187648456056,1.4251781472684086,0.2375296912114014,2.375296912114014,0.0,1.187648456057007,0.0,0.7125890736342043,0.9501187648456056,0.2375296912114014,0.2375296912114014,0.0,0.2375296912114014,0.0,0.0,0.7125890736342043,1.187648456057007,0.7125890736342043,0.7125890736342043,1.4251781472684086,4.038004750593824
E00016412,72.7810650887574,3.5502958579881656,0.591715976331361,2.366863905325444,0.8875739644970414,0.2958579881656805,2.0710059171597632,0.0,0.591715976331361,0.0,0.2958579881656805,1.7751479289940828,0.8875739644970414,0.2958579881656805,0.0,0.2958579881656805,0.0,0.2958579881656805,2.0710059171597632,2.366863905325444,1.4792899408284024,0.0,0.2958579881656805,6.8047337278106514
E00016414,75.0,1.524390243902439,2.1341463414634148,0.3048780487804878,0.0,0.3048780487804878,1.524390243902439,0.0,0.6097560975609756,0.0,0.9146341463414634,0.6097560975609756,2.7439024390243905,0.3048780487804878,0.0,0.9146341463414634,0.0,0.0,0.6097560975609756,0.6097560975609756,0.6097560975609756,0.9146341463414634,1.2195121951219512,9.146341463414632
E00016418,81.23393316195373,1.0282776349614395,0.2570694087403599,0.7712082262210797,0.7712082262210797,0.0,2.3136246786632393,0.0,0.5141388174807198,0.0,0.2570694087403599,0.0,0.5141388174807198,0.0,0.0,0.0,0.7712082262210797,0.0,1.0282776349614395,1.2853470437017995,0.0,0.0,0.0,9.254498714652959
E00016422,78.37837837837837,2.1021021021021022,0.0,0.0,0.3003003003003003,0.0,0.0,0.6006006006006006,0.0,0.0,1.2012012012012012,0.3003003003003003,1.5015015015015014,0.0,0.0,0.0,0.3003003003003003,1.2012012012012012,1.8018018018018018,1.8018018018018018,0.9009009009009009,0.0,0.9009009009009009,8.708708708708707
E00016402,72.47386759581882,1.7421602787456445,1.3937282229965158,0.6968641114982579,0.34843205574912894,0.6968641114982579,0.34843205574912894,0.0,0.34843205574912894,0.0,0.0,0.34843205574912894,1.3937282229965158,0.6968641114982579,0.34843205574912894,0.6968641114982579,0.0,0.0,1.3937282229965158,3.1358885017421603,1.0452961672473868,0.0,4.878048780487805,8.013937282229964
E00016407,68.57142857142857,1.6326530612244898,2.857142857142857,2.0408163265306123,0.40816326530612246,0.8163265306122449,8.979591836734693,0.40816326530612246,0.0,0.8163265306122449,0.0,0.0,0.8163265306122449,0.8163265306122449,1.2244897959183674,0.0,0.8163265306122449,1.2244897959183674,0.40816326530612246,0.40816326530612246,0.0,1.6326530612244898,0.40816326530612246,5.714285714285714
E00016409,72.14484679665738,1.392757660167131,1.392757660167131,0.5571030640668524,0.5571030640668524,0.0,2.785515320334262,0.0,0.5571030640668524,0.0,0.5571030640668524,0.8356545961002786,0.0,0.5571030640668524,2.2284122562674096,0.0,0.2785515320334262,0.0,0.8356545961002786,4.456824512534819,1.392757660167131,1.392757660167131,0.8356545961002786,7.242339832869082
E00016411,72.72727272727273,2.5568181818181817,1.1363636363636365,0.2840909090909091,1.4204545454545454,0.5681818181818182,0.8522727272727273,0.2840909090909091,1.1363636363636365,0.0,0.2840909090909091,0.5681818181818182,0.0,1.1363636363636365,0.5681818181818182,0.0,0.5681818181818182,1.1363636363636365,0.0,0.0,0.8522727272727273,0.0,0.2840909090909091,13.636363636363633
E00016413,76.10921501706484,1.023890784982935,0.6825938566552902,1.023890784982935,1.023890784982935,0.3412969283276451,1.7064846416382253,1.3651877133105803,1.7064846416382253,0.0,1.3651877133105803,0.3412969283276451,1.023890784982935,0.0,2.04778156996587,0.0,0.0,1.7064846416382253,1.023890784982935,2.04778156996587,0.3412969283276451,0.3412969283276451,0.0,4.778156996587031
E00016415,77.98165137614679,1.2232415902140672,0.6116207951070336,0.9174311926605505,1.2232415902140672,0.3058103975535168,0.6116207951070336,0.0,0.0,0.0,0.6116207951070336,0.9174311926605505,1.2232415902140672,0.9174311926605505,0.9174311926605505,0.0,0.0,0.3058103975535168,0.3058103975535168,1.834862385321101,2.4464831804281344,0.9174311926605505,0.0,6.7278287461773685
E00016416,74.59677419354838,3.225806451612903,2.8225806451612905,1.2096774193548387,0.4032258064516129,0.0,0.0,1.6129032258064515,0.0,0.0,0.8064516129032258,0.0,0.8064516129032258,0.0,0.8064516129032258,0.0,0.0,0.8064516129032258,2.0161290322580645,2.0161290322580645,0.4032258064516129,1.2096774193548387,0.4032258064516129,6.85483870967742
E00016419,78.22349570200574,4.2979942693409745,0.5730659025787965,0.5730659025787965,0.28653295128939826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28653295128939826,1.7191977077363896,0.0,0.0,0.0,2.292263610315186,0.5730659025787965,2.292263610315186,2.005730659025788,1.4326647564469914,0.0,5.444126074498567
E00016420,74.22360248447205,1.2422360248447204,1.2422360248447204,2.1739130434782608,0.0,0.0,0.0,0.0,0.6211180124223602,0.0,1.8633540372670807,0.6211180124223602,0.0,1.2422360248447204,0.0,0.0,0.0,0.0,0.3105590062111801,6.832298136645963,3.4161490683229814,1.2422360248447204,0.9316770186335404,4.037267080745341
E00173947,72.97297297297297,3.0405405405405403,1.3513513513513513,2.7027027027027026,0.0,0.0,2.364864864864865,0.0,0.0,0.0,1.3513513513513513,1.0135135135135136,0.6756756756756757,0.0,0.6756756756756757,1.3513513513513513,0.0,0.0,1.3513513513513513,2.7027027027027026,1.3513513513513513,0.0,0.0,7.094594594594595
E00173948,58.38150289017341,2.8901734104046244,1.1560693641618498,1.1560693641618498,1.4450867052023122,0.28901734104046245,1.4450867052023122,0.8670520231213873,3.7572254335260116,0.28901734104046245,0.0,1.7341040462427746,0.0,13.583815028901734,0.28901734104046245,0.0,2.023121387283237,0.0,0.28901734104046245,0.8670520231213873,0.0,0.0,0.28901734104046245,9.2485549132948
E00016417,76.99115044247787,1.1799410029498525,2.6548672566371683,0.5899705014749262,0.2949852507374631,0.5899705014749262,0.0,0.0,1.1799410029498525,0.0,1.1799410029498525,0.0,1.1799410029498525,0.2949852507374631,0.0,0.0,0.2949852507374631,0.0,1.1799410029498525,2.949852507374631,0.0,0.8849557522123894,1.1799410029498525,7.374631268436579
E00016421,65.48042704626334,2.1352313167259784,0.7117437722419929,1.4234875444839858,0.0,0.0,0.0,0.0,0.0,0.0,2.491103202846975,0.7117437722419929,0.7117437722419929,0.0,3.9145907473309607,0.0,1.7793594306049823,0.35587188612099646,0.7117437722419929,4.98220640569395,3.5587188612099645,1.0676156583629892,2.491103202846975,7.4733096085409265
E00016423,70.67448680351906,2.6392961876832843,0.2932551319648094,1.1730205278592376,0.5865102639296188,0.5865102639296188,0.0,0.0,0.5865102639296188,0.0,0.0,0.0,0.0,1.1730205278592376,0.0,0.5865102639296188,0.2932551319648094,2.6392961876832843,3.225806451612903,3.225806451612903,1.7595307917888563,1.466275659824047,1.1730205278592376,7.9178885630498534
E00016424,78.81944444444444,0.6944444444444444,0.0,0.6944444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6944444444444444,0.3472222222222222,1.7361111111111112,0.0,0.3472222222222222,0.0,2.4305555555555554,2.0833333333333335,2.7777777777777777,0.3472222222222222,0.3472222222222222,0.6944444444444444,7.986111111111112
E00016427,73.87387387387388,2.7027027027027026,0.9009009009009009,1.8018018018018018,2.2522522522522523,0.0,0.0,0.0,0.45045045045045046,0.0,2.7027027027027026,0.0,0.0,0.9009009009009009,0.0,0.0,0.0,0.0,0.0,2.7027027027027026,1.3513513513513513,0.0,1.8018018018018018,8.558558558558557
E00016396,84.765625,0.78125,0.78125,0.390625,0.78125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5625,0.0,0.390625,0.0,0.0,0.78125,0.390625,0.390625,0.78125,0.78125,0.0,7.421875
E00016426,70.94594594594595,3.7162162162162162,0.6756756756756757,1.6891891891891893,0.6756756756756757,0.6756756756756757,1.6891891891891893,0.0,0.0,0.0,1.0135135135135136,0.33783783783783783,2.027027027027027,0.0,0.0,0.0,0.0,3.3783783783783785,0.0,1.0135135135135136,1.3513513513513513,0.0,1.3513513513513513,9.45945945945946
E00016428,70.06172839506173,5.864197530864198,1.2345679012345678,1.5432098765432098,0.9259259259259259,0.0,1.8518518518518519,0.0,1.2345679012345678,0.0,0.6172839506172839,1.8518518518518519,0.6172839506172839,0.9259259259259259,0.0,0.0,0.0,0.0,0.0,1.5432098765432098,1.2345679012345678,0.6172839506172839,0.30864197530864196,9.567901234567902
E00016429,89.91935483870968,0.4032258064516129,0.8064516129032258,0.0,0.4032258064516129,0.4032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8064516129032258,0.0,0.8064516129032258,1.2096774193548387,0.0,0.0,0.4032258064516129,0.0,4.838709677419354
E00016430,76.953125,1.5625,1.171875,0.78125,0.0,0.0,0.390625,0.0,0.0,0.0,0.0,0.0,0.390625,0.0,0.0,0.390625,0.0,0.390625,0.390625,3.515625,3.515625,0.0,1.5625,8.984375
E00016680,64.70588235294117,2.450980392156863,3.4313725490196076,1.4705882352941178,0.49019607843137253,0.49019607843137253,4.901960784313726,0.0,0.0,0.49019607843137253,0.0,1.9607843137254901,0.9803921568627451,0.49019607843137253,0.0,0.9803921568627451,0.0,0.49019607843137253,0.0,0.0,0.0,0.0,0.0,16.666666666666664
E00016716,69.6113074204947,3.5335689045936394,0.7067137809187279,1.7667844522968197,2.4734982332155475,0.35335689045936397,2.4734982332155475,0.7067137809187279,3.5335689045936394,0.0,0.7067137809187279,3.1802120141342756,0.0,1.4134275618374559,0.0,0.35335689045936397,0.0,0.0,0.0,0.7067137809187279,0.7067137809187279,0.0,2.4734982332155475,5.300353356890458
E00016717,62.35294117647059,2.3529411764705883,3.5294117647058822,4.117647058823529,2.3529411764705883,0.0,3.5294117647058822,0.5882352941176471,2.3529411764705883,0.5882352941176471,0.5882352941176471,1.1764705882352942,0.0,1.1764705882352942,0.5882352941176471,0.0,0.5882352941176471,1.1764705882352942,1.7647058823529411,0.0,0.0,0.0,0.5882352941176471,10.588235294117647
E00016719,84.81012658227849,1.2658227848101267,1.2658227848101267,0.4219409282700422,0.4219409282700422,0.0,0.4219409282700422,0.0,0.8438818565400844,0.0,0.0,0.0,0.0,0.8438818565400844,0.4219409282700422,0.0,0.0,0.0,2.5316455696202533,0.4219409282700422,1.2658227848101267,0.0,1.2658227848101267,3.79746835443038
E00016720,67.9054054054054,4.054054054054054,2.364864864864865,2.027027027027027,0.0,0.0,1.6891891891891893,1.6891891891891893,1.0135135135135136,0.0,1.0135135135135136,0.6756756756756757,0.0,0.33783783783783783,0.6756756756756757,0.0,0.0,0.33783783783783783,0.0,0.0,0.0,3.0405405405405403,0.6756756756756757,12.5
E00016725,60.55045871559633,2.7522935779816513,1.3761467889908257,0.9174311926605505,2.7522935779816513,0.45871559633027525,5.045871559633028,0.0,2.293577981651376,0.0,0.0,0.9174311926605505,0.0,0.45871559633027525,0.0,0.0,0.0,0.0,0.0,2.293577981651376,1.3761467889908257,10.091743119266056,1.3761467889908257,7.339449541284405
E00016706,71.42857142857143,2.1645021645021645,0.8658008658008658,2.1645021645021645,0.0,0.0,2.1645021645021645,0.8658008658008658,0.4329004329004329,0.0,0.4329004329004329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8658008658008658,12.554112554112555,1.7316017316017316,0.4329004329004329,3.896103896103896
E00016708,80.8955223880597,1.791044776119403,0.0,6.567164179104478,1.791044776119403,0.5970149253731343,0.0,0.29850746268656714,0.0,0.0,0.0,0.0,0.29850746268656714,0.0,0.5970149253731343,0.0,0.0,0.0,0.5970149253731343,0.5970149253731343,1.791044776119403,0.8955223880597015,0.0,3.2835820895522385
E00016709,79.3010752688172,2.4193548387096775,0.5376344086021505,1.881720430107527,0.8064516129032258,0.8064516129032258,2.4193548387096775,0.0,0.5376344086021505,0.0,0.0,0.0,0.26881720430107525,1.075268817204301,1.6129032258064515,0.26881720430107525,0.0,0.0,0.5376344086021505,0.8064516129032258,0.0,0.0,0.0,6.72043010752688
E00016714,74.20494699646643,1.4134275618374559,2.4734982332155475,4.240282685512367,1.4134275618374559,1.0600706713780919,1.4134275618374559,0.7067137809187279,0.0,0.35335689045936397,0.0,0.0,0.0,1.4134275618374559,0.0,0.35335689045936397,0.0,0.0,0.35335689045936397,0.0,1.4134275618374559,0.0,0.0,9.187279151943464
E00016715,86.52037617554859,0.31347962382445144,1.567398119122257,0.9404388714733543,0.31347962382445144,0.0,0.31347962382445144,0.0,1.2539184952978057,0.31347962382445144,0.31347962382445144,0.6269592476489029,0.0,0.0,0.0,1.567398119122257,0.0,0.0,0.9404388714733543,0.0,0.6269592476489029,0.0,0.31347962382445144,4.075235109717869
E00016675,58.71559633027523,6.8807339449541285,5.045871559633028,6.422018348623853,0.45871559633027525,0.0,5.504587155963303,0.0,0.0,0.0,0.0,0.9174311926605505,0.45871559633027525,0.0,0.9174311926605505,0.45871559633027525,0.0,0.9174311926605505,0.45871559633027525,0.9174311926605505,0.45871559633027525,0.0,0.9174311926605505,10.550458715596331
E00016677,69.07630522088354,3.0120481927710845,1.8072289156626506,1.2048192771084338,1.606425702811245,0.6024096385542169,1.606425702811245,0.8032128514056225,0.8032128514056225,0.6024096385542169,0.40160642570281124,1.8072289156626506,0.20080321285140562,0.20080321285140562,0.6024096385542169,0.0,0.6024096385542169,0.0,1.8072289156626506,1.4056224899598393,0.0,0.0,0.0,11.847389558232932
E00016683,69.55017301038062,3.114186851211073,3.114186851211073,1.0380622837370241,1.3840830449826989,0.6920415224913494,3.114186851211073,0.6920415224913494,1.3840830449826989,0.0,0.6920415224913494,0.3460207612456747,0.3460207612456747,1.0380622837370241,0.6920415224913494,0.0,0.0,0.6920415224913494,0.6920415224913494,0.3460207612456747,0.0,0.0,1.3840830449826989,9.688581314878892
E00016697,78.44827586206897,2.0114942528735633,1.1494252873563218,1.4367816091954022,0.0,0.0,2.2988505747126435,0.0,0.0,0.28735632183908044,0.5747126436781609,0.0,1.4367816091954022,0.8620689655172413,0.0,0.0,0.8620689655172413,0.8620689655172413,0.0,2.0114942528735633,0.8620689655172413,0.5747126436781609,0.5747126436781609,5.74712643678161
E00173940,86.47058823529412,0.8823529411764706,0.0,0.5882352941176471,0.29411764705882354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29411764705882354,0.5882352941176471,0.29411764705882354,0.0,2.6470588235294117,0.0,1.1764705882352942,0.29411764705882354,0.0,0.0,0.5882352941176471,5.882352941176471
E00173949,68.98395721925134,2.1390374331550803,4.010695187165775,3.4759358288770055,0.26737967914438504,1.6042780748663101,2.1390374331550803,0.5347593582887701,2.406417112299465,0.0,1.3368983957219251,0.5347593582887701,0.8021390374331551,0.0,0.26737967914438504,0.0,0.0,0.5347593582887701,1.3368983957219251,2.406417112299465,0.0,0.26737967914438504,1.0695187165775402,5.882352941176471
E00016684,69.54545454545455,2.272727272727273,2.272727272727273,2.272727272727273,1.3636363636363635,1.3636363636363635,3.6363636363636362,1.3636363636363635,1.3636363636363635,1.3636363636363635,0.0,0.0,0.0,0.0,0.45454545454545453,0.0,0.0,0.45454545454545453,1.3636363636363635,3.1818181818181817,0.0,0.0,0.0,7.727272727272726
E00016687,74.70588235294117,0.5882352941176471,3.5294117647058822,0.0,0.0,1.1764705882352942,2.3529411764705883,0.0,1.1764705882352942,0.0,0.0,1.1764705882352942,1.1764705882352942,1.1764705882352942,1.1764705882352942,0.0,0.0,0.0,0.5882352941176471,3.5294117647058822,0.0,0.0,1.1764705882352942,6.470588235294118
E00016694,75.47169811320755,0.6289308176100629,0.6289308176100629,2.830188679245283,1.5723270440251573,0.0,1.8867924528301887,0.0,0.31446540880503143,0.31446540880503143,0.6289308176100629,0.0,0.0,0.31446540880503143,1.2578616352201257,0.0,0.0,2.20125786163522,2.20125786163522,1.2578616352201257,1.8867924528301887,0.31446540880503143,0.9433962264150944,5.345911949685536
E00016718,79.67479674796748,2.032520325203252,0.0,1.6260162601626016,0.0,0.0,0.0,1.2195121951219512,0.0,0.0,0.0,0.0,1.2195121951219512,0.0,2.032520325203252,0.8130081300813008,0.0,2.845528455284553,1.2195121951219512,1.2195121951219512,2.4390243902439024,0.0,0.0,3.6585365853658534
E00016721,78.87931034482759,0.8620689655172413,1.7241379310344827,0.0,2.1551724137931036,0.0,0.8620689655172413,0.0,0.8620689655172413,0.0,2.1551724137931036,0.0,0.8620689655172413,0.0,0.0,0.0,0.0,0.0,1.293103448275862,0.8620689655172413,0.8620689655172413,1.7241379310344827,0.43103448275862066,6.4655172413793105
E00016723,75.29411764705883,3.5294117647058822,4.313725490196078,1.5686274509803921,0.0,0.0,0.0,0.0,0.39215686274509803,0.0,0.39215686274509803,0.0,1.1764705882352942,0.7843137254901961,0.0,1.5686274509803921,0.0,0.7843137254901961,2.7450980392156863,0.7843137254901961,1.5686274509803921,0.0,2.3529411764705883,2.7450980392156863
E00016679,88.06451612903226,0.3225806451612903,0.6451612903225806,0.0,0.3225806451612903,0.6451612903225806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3225806451612903,0.0,0.0,0.3225806451612903,0.0,0.0,0.967741935483871,0.3225806451612903,0.6451612903225806,0.3225806451612903,7.096774193548385
E00016689,91.08527131782945,0.3875968992248062,0.3875968992248062,1.550387596899225,0.3875968992248062,0.0,0.7751937984496124,0.0,0.0,0.0,0.0,0.0,1.1627906976744187,0.3875968992248062,0.0,0.0,0.0,0.0,0.0,0.3875968992248062,0.0,0.3875968992248062,0.7751937984496124,2.3255813953488373
E00016693,81.36094674556213,0.591715976331361,1.4792899408284024,2.9585798816568047,0.0,0.591715976331361,1.4792899408284024,0.0,0.591715976331361,0.2958579881656805,0.2958579881656805,0.2958579881656805,1.4792899408284024,0.0,0.0,0.0,1.4792899408284024,0.591715976331361,1.183431952662722,0.0,0.2958579881656805,0.0,0.8875739644970414,4.142011834319527
E00016701,82.3529411764706,0.45248868778280543,0.45248868778280543,2.7149321266968327,0.45248868778280543,0.45248868778280543,3.6199095022624435,0.9049773755656109,0.0,0.0,0.0,0.0,0.0,0.45248868778280543,0.0,0.0,0.0,0.0,0.0,0.9049773755656109,1.3574660633484164,0.45248868778280543,0.0,5.429864253393665
E00173939,84.31372549019608,6.372549019607843,0.49019607843137253,0.0,0.49019607843137253,0.0,0.49019607843137253,0.0,0.0,0.0,2.450980392156863,0.0,0.0,0.9803921568627451,0.0,0.0,0.0,0.0,0.0,0.0,0.49019607843137253,0.49019607843137253,0.9803921568627451,2.4509803921568625
E00016210,78.18181818181819,0.9090909090909091,0.30303030303030304,2.4242424242424243,0.30303030303030304,0.6060606060606061,1.8181818181818181,0.0,0.6060606060606061,0.0,0.0,0.30303030303030304,1.2121212121212122,0.0,0.0,0.0,1.2121212121212122,0.30303030303030304,0.0,0.9090909090909091,0.30303030303030304,0.6060606060606061,0.30303030303030304,9.696969696969695
